,AnimalID,Protocol,Muscimol,SessionTime,TrialHighPerc,FirstPoke
169006,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169007,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169008,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169009,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169010,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169011,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169012,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,2.0
169013,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169014,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169015,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169016,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169017,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169018,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169019,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,1.0
169020,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169021,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169022,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169023,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169024,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169025,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169026,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169027,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169028,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169029,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169030,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169031,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169032,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169033,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169034,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169035,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169036,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169037,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,2.0
169038,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169039,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169040,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169041,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169042,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169043,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169044,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169045,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169046,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169047,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169048,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169049,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169050,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169051,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169052,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169053,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169054,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169055,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169056,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169057,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169058,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169059,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169060,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169061,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169062,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169063,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169064,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169065,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169066,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169067,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169068,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169069,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169070,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169071,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169072,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169073,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169074,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169075,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169076,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169077,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169078,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169079,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169080,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169081,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169082,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169083,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169084,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169085,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169086,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169087,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169088,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169089,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169090,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169091,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169092,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169093,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169094,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169095,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169096,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169097,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169098,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169099,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,1.0
169100,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169101,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169102,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169103,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169104,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169105,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169106,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169107,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,1.0
169108,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169109,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169110,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169111,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169112,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169113,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169114,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,1.0
169115,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169116,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169117,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169118,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169119,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169120,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169121,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169122,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169123,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169124,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,1.0
169125,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169126,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169127,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,1.0
169128,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169129,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169130,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169131,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169132,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169133,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169134,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,2.0
169135,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169136,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169137,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169138,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169139,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169140,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169141,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169142,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169143,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169144,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169145,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169146,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169147,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169148,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169149,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169150,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169151,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169152,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169153,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169154,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169155,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169156,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169157,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169158,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169159,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169160,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169161,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169162,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169163,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169164,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169165,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169166,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169167,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,2.0
169168,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169169,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169170,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169171,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169172,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169173,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169174,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169175,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169176,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169177,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169178,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169179,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169180,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169181,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169182,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169183,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169184,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169185,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169186,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169187,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169188,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169189,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169190,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169191,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169192,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,1.0
169193,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169194,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169195,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169196,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169197,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169198,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,2.0
169199,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169200,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,1.0
169201,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169202,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169203,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169204,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169205,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169206,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169207,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169208,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169209,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169210,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169211,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169212,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169213,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169214,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169215,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,1.0
169216,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169217,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169218,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169219,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169220,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169221,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169222,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169223,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169224,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169225,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169226,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169227,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169228,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169229,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169230,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169231,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169232,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169233,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169234,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169235,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169236,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169237,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,2.0
169238,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169239,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169240,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169241,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169242,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169243,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169244,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169245,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169246,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169247,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169248,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169249,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169250,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169251,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169252,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169253,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169254,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169255,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169256,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169257,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169258,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169259,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169260,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169261,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169262,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169263,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169264,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169265,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169266,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169267,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169268,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169269,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169270,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169271,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169272,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169273,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169274,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169275,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169276,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169277,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169278,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169279,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169280,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169281,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169282,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169283,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169284,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169285,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169286,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169287,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169288,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,2.0
169289,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169290,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169291,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169292,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169293,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169294,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,2.0,2.0
169295,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169296,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169297,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169298,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169299,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169300,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169301,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169302,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169303,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169304,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169305,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169306,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169307,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169308,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,2.0
169309,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169310,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169311,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169312,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169313,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169314,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169315,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,1.0
169316,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169317,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,2.0
169318,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,2.0
169319,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169320,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,2.0
169321,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169322,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,2.0
169323,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,2.0
169324,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,82.0,2.0
169325,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169326,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169327,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169328,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,2.0
169329,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169330,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,98.0,1.0
169331,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169332,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
169333,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,34.0,1.0
169334,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169335,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,66.0,1.0
169336,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,18.0,2.0
169337,T03,Aud_Psycho,StrTail-bilat-Control,May24 16:06,50.0,1.0
